date,USD_JPY,USD_BGN,USD_CZK,USD_DKK,USD_GBP,USD_HUF,USD_PLN,USD_RON,USD_SEK,USD_CHF,USD_ISK,USD_NOK,USD_HRK,USD_TRY,USD_AUD,USD_BRL,USD_CAD,USD_CNY,USD_HKD,USD_IDR,USD_ILS,USD_INR,USD_KRW,USD_MXN,USD_MYR,USD_NZD,USD_PHP,USD_SGD,USD_THB,USD_ZAR,USD_EUR,EUR_USD,EUR_JPY,EUR_BGN,EUR_CZK,EUR_DKK,EUR_GBP,EUR_HUF,EUR_PLN,EUR_RON,EUR_SEK,EUR_CHF,EUR_ISK,EUR_NOK,EUR_HRK,EUR_TRY,EUR_AUD,EUR_BRL,EUR_CAD,EUR_CNY,EUR_HKD,EUR_IDR,EUR_ILS,EUR_INR,EUR_KRW,EUR_MXN,EUR_MYR,EUR_NZD,EUR_PHP,EUR_SGD,EUR_THB,EUR_ZAR
8/31/22,138.72,1.9558,24.55,7.4371,0.86035,402.8,4.7283,4.8595,10.6788,0.9796,141.7,9.9388,7.5148,18.1849,1.4591,5.1482,1.3111,6.8947,7.8488,14849.93,3.3399,79.5465,1342.79,20.2044,4.4755,1.6322,56.153,1.3969,36.45,17.0667,1,1,138.72,1.9558,24.55,7.4371,0.86035,402.8,4.7283,4.8595,10.6788,0.9796,141.7,9.9388,7.5148,18.1849,1.4591,5.1482,1.3111,6.8947,7.8488,14849.93,3.3399,79.5465,1342.79,20.2044,4.4755,1.6322,56.153,1.3969,36.45,17.0667
9/1/22,139.284286,1.955018,24.478209,7.434226,0.864384,399.420232,4.710916,4.842763,10.737205,0.979808,141.643343,10.008996,7.517993,18.207617,1.464514,5.221811,1.316373,6.89894,7.847961,14872.05118,3.363055,79.587665,1353.148741,20.187325,4.481008,1.638245,56.586365,1.39964,36.695322,17.145542,0.9996,1.0004,139.34,1.9558,24.488,7.4372,0.86473,399.58,4.7128,4.8447,10.7415,0.9802,141.7,10.013,7.521,18.2149,1.4651,5.2239,1.3169,6.9017,7.8511,14878,3.3644,79.6195,1353.69,20.1954,4.4828,1.6389,56.609,1.4002,36.71,17.1524
9/2/22,140.458321,1.95717,24.498149,7.44221,0.865386,398.659061,4.709597,4.836886,10.75733,0.984589,141.599119,10.010507,7.527769,18.219954,1.468128,5.218953,1.31402,6.907936,7.849395,14906.35445,3.398379,79.865506,1361.793255,20.116482,4.484039,1.640548,56.893826,1.402282,36.649655,17.291204,1.0007,0.9993,140.36,1.9558,24.481,7.437,0.86478,398.38,4.7063,4.8335,10.7498,0.9839,141.5,10.0035,7.5225,18.2072,1.4671,5.2153,1.3131,6.9031,7.8439,14895.92,3.396,79.8096,1360.84,20.1024,4.4809,1.6394,56.854,1.4013,36.624,17.2791
9/3/22,140.458321,1.95717,24.498149,7.44221,0.865386,398.659061,4.709597,4.836886,10.75733,0.984589,141.599119,10.010507,7.527769,18.219954,1.468128,5.218953,1.31402,6.907936,7.849395,14906.35445,3.398379,79.865506,1361.793255,20.116482,4.484039,1.640548,56.893826,1.402282,36.649655,17.291204,1.0007,0.9993,140.36,1.9558,24.481,7.437,0.86478,398.38,4.7063,4.8335,10.7498,0.9839,141.5,10.0035,7.5225,18.2072,1.4671,5.2153,1.3131,6.9031,7.8439,14895.92,3.396,79.8096,1360.84,20.1024,4.4809,1.6394,56.854,1.4013,36.624,17.2791
9/4/22,140.458321,1.95717,24.498149,7.44221,0.865386,398.659061,4.709597,4.836886,10.75733,0.984589,141.599119,10.010507,7.527769,18.219954,1.468128,5.218953,1.31402,6.907936,7.849395,14906.35445,3.398379,79.865506,1361.793255,20.116482,4.484039,1.640548,56.893826,1.402282,36.649655,17.291204,1.0007,0.9993,140.36,1.9558,24.481,7.437,0.86478,398.38,4.7063,4.8335,10.7498,0.9839,141.5,10.0035,7.5225,18.2072,1.4671,5.2153,1.3131,6.9031,7.8439,14895.92,3.396,79.8096,1360.84,20.1024,4.4809,1.6394,56.854,1.4013,36.624,17.2791
9/5/22,140.594758,1.971573,24.820565,7.496371,0.870544,407.157258,4.774194,4.858669,10.815524,0.98256,143.850806,9.99879,7.577923,18.225,1.473387,5.182157,1.314819,6.932258,7.849496,14902.04637,3.409879,79.872177,1370.947581,19.979032,4.492238,1.642036,56.93246,1.404435,36.555444,17.225806,1.008065,0.992,139.47,1.9558,24.622,7.4364,0.86358,403.9,4.736,4.8198,10.729,0.9747,142.7,9.9188,7.5173,18.0792,1.4616,5.1407,1.3043,6.8768,7.7867,14782.83,3.3826,79.2332,1359.98,19.8192,4.4563,1.6289,56.477,1.3932,36.263,17.088
9/6/22,141.93191,1.969984,24.728042,7.490431,0.863648,405.570105,4.740935,4.877518,10.759972,0.981567,142.929089,9.966257,7.567788,18.22502,1.475725,5.167204,1.312349,6.959206,7.849718,14891.15633,3.414585,79.805097,1376.561241,19.998489,4.5,1.643131,57.065874,1.404815,36.504835,17.204371,1.007252,0.9928,140.91,1.9558,24.55,7.4365,0.85743,402.65,4.7068,4.8424,10.6825,0.9745,141.9,9.8945,7.5133,18.0938,1.4651,5.13,1.3029,6.9091,7.7932,14783.94,3.39,79.2305,1366.65,19.8545,4.4676,1.6313,56.655,1.3947,36.242,17.0805
9/7/22,144.865959,1.978553,24.917552,7.523015,0.875164,406.504805,4.784016,4.915023,10.813151,0.986343,142.943854,10.064036,7.60172,18.235913,1.491958,5.248457,1.318867,6.977036,7.849874,14951.41123,3.444917,79.947395,1390.429944,20.154274,4.501467,1.665048,57.189681,1.409307,36.744562,17.458978,1.011634,0.9885,143.2,1.9558,24.631,7.4365,0.8651,401.83,4.729,4.8585,10.6888,0.975,141.3,9.9483,7.5143,18.0262,1.4748,5.1881,1.3037,6.8968,7.7596,14779.47,3.4053,79.028,1374.44,19.9225,4.4497,1.6459,56.532,1.3931,36.322,17.2582
9/8/22,143.520831,1.954041,24.520931,7.429813,0.865781,395.124388,4.71126,4.871216,10.697872,0.973024,140.173844,10.052453,7.508243,18.238186,1.481067,5.19952,1.312219,6.950145,7.849735,14878.46938,3.425917,79.665801,1380.457588,19.995004,4.501049,1.647617,56.979718,1.404136,36.385253,17.364072,0.999101,1.0009,143.65,1.9558,24.543,7.4365,0.86656,395.48,4.7155,4.8756,10.7075,0.9739,140.3,10.0615,7.515,18.2546,1.4824,5.2042,1.3134,6.9564,7.8568,14891.86,3.429,79.7375,1381.7,20.013,4.5051,1.6491,57.031,1.4054,36.418,17.3797
9/9/22,142.601254,1.946263,24.41636,7.400239,0.864365,394.367599,4.69798,4.877998,10.6123,0.960991,140.212957,9.934919,7.48781,18.23883,1.46323,5.183302,1.300627,6.92039,7.848642,14832.65002,3.424818,79.578565,1377.888347,19.893522,4.49796,1.638272,56.819584,1.399443,36.329983,17.290576,0.995124,1.0049,143.3,1.9558,24.536,7.4365,0.8686,396.3,4.721,4.9019,10.6643,0.9657,140.9,9.9836,7.5245,18.3282,1.4704,5.2087,1.307,6.9543,7.8871,14905.33,3.4416,79.9685,1384.64,19.991,4.52,1.6463,57.098,1.4063,36.508,17.3753
9/10/22,142.601254,1.946263,24.41636,7.400239,0.864365,394.367599,4.69798,4.877998,10.6123,0.960991,140.212957,9.934919,7.48781,18.23883,1.46323,5.183302,1.300627,6.92039,7.848642,14832.65002,3.424818,79.578565,1377.888347,19.893522,4.49796,1.638272,56.819584,1.399443,36.329983,17.290576,0.995124,1.0049,143.3,1.9558,24.536,7.4365,0.8686,396.3,4.721,4.9019,10.6643,0.9657,140.9,9.9836,7.5245,18.3282,1.4704,5.2087,1.307,6.9543,7.8871,14905.33,3.4416,79.9685,1384.64,19.991,4.52,1.6463,57.098,1.4063,36.508,17.3753
9/11/22,142.601254,1.946263,24.41636,7.400239,0.864365,394.367599,4.69798,4.877998,10.6123,0.960991,140.212957,9.934919,7.48781,18.23883,1.46323,5.183302,1.300627,6.92039,7.848642,14832.65002,3.424818,79.578565,1377.888347,19.893522,4.49796,1.638272,56.819584,1.399443,36.329983,17.290576,0.995124,1.0049,143.3,1.9558,24.536,7.4365,0.8686,396.3,4.721,4.9019,10.6643,0.9657,140.9,9.9836,7.5245,18.3282,1.4704,5.2087,1.307,6.9543,7.8871,14905.33,3.4416,79.9685,1384.64,19.991,4.52,1.6463,57.098,1.4063,36.508,17.3753
9/12/22,142.284589,1.925948,24.171344,7.322994,0.854535,389.689808,4.624815,4.838503,10.474446,0.951945,138.749385,9.819596,7.404727,18.240473,1.452388,5.114032,1.299261,6.927425,7.849237,14853.59921,3.382176,79.460364,1376.248154,19.795667,4.503496,1.624717,56.820286,1.395175,36.310192,17.057607,0.984737,1.0155,144.49,1.9558,24.546,7.4365,0.86778,395.73,4.6965,4.9135,10.6368,0.9667,140.9,9.9718,7.5195,18.5232,1.4749,5.1933,1.3194,7.0348,7.9709,15083.83,3.4346,80.692,1397.58,20.1025,4.5733,1.6499,57.701,1.4168,36.873,17.322
9/13/22,142.284589,1.925948,24.171344,7.322994,0.854535,389.689808,4.624815,4.838503,10.474446,0.951945,138.749385,9.819596,7.404727,18.240473,1.452388,5.114032,1.299261,6.927425,7.849237,14853.59921,3.382176,79.460364,1376.248154,19.795667,4.503496,1.624717,56.820286,1.395175,36.310192,17.057607,0.984737,1.0155,144.49,1.9558,24.546,7.4365,0.86778,395.73,4.6965,4.9135,10.6368,0.9667,140.9,9.9718,7.5195,18.5232,1.4749,5.1933,1.3194,7.0348,7.9709,15083.83,3.4346,80.692,1397.58,20.1025,4.5733,1.6499,57.701,1.4168,36.873,17.322
9/14/22,143.223223,1.957758,24.551552,7.444044,0.865846,403.303303,4.721021,4.934635,10.685686,0.962162,139.83984,10.122623,7.527027,18.257958,1.488789,5.187888,1.319019,6.961962,7.848348,14918.84885,3.437337,79.501502,1393.363363,20.048048,4.527027,1.669169,57.111111,1.405305,36.644645,17.451652,1.001001,0.999,143.08,1.9558,24.527,7.4366,0.86498,402.9,4.7163,4.9297,10.675,0.9612,139.7,10.1125,7.5195,18.2397,1.4873,5.1827,1.3177,6.955,7.8405,14903.93,3.4339,79.422,1391.97,20.028,4.5225,1.6675,57.054,1.4039,36.608,17.4342
9/15/22,143.544836,1.957366,24.53763,7.442554,0.870036,407.475981,4.731085,4.927742,10.698559,0.957966,138.811049,10.128403,7.531825,18.26231,1.486489,5.18785,1.318255,6.990793,7.848579,14937.29984,3.441153,79.775721,1398.298639,20.018114,4.535028,1.670236,57.303843,1.407326,36.845476,17.542334,1.000801,0.9992,143.43,1.9558,24.518,7.4366,0.86934,407.15,4.7273,4.9238,10.69,0.9572,138.7,10.1203,7.5258,18.2477,1.4853,5.1837,1.3172,6.9852,7.8423,14925.35,3.4384,79.7119,1397.18,20.0021,4.5314,1.6689,57.258,1.4062,36.816,17.5283
9/16/22,143.188668,1.964838,24.610207,7.470966,0.878039,405.846896,4.736086,4.946554,10.803797,0.962327,138.93912,10.24563,7.558268,18.276371,1.496283,5.252059,1.328712,7.01095,7.849407,14973.54832,3.442536,79.727245,1389.97388,20.095238,4.534961,1.679425,57.374925,1.408981,36.970062,17.681736,1.004621,0.9954,142.53,1.9558,24.497,7.4366,0.874,403.98,4.7143,4.9238,10.7541,0.9579,138.3,10.1985,7.5235,18.1923,1.4894,5.2279,1.3226,6.9787,7.8133,14904.67,3.4267,79.3605,1383.58,20.0028,4.5141,1.6717,57.111,1.4025,36.8,17.6004
9/17/22,143.188668,1.964838,24.610207,7.470966,0.878039,405.846896,4.736086,4.946554,10.803797,0.962327,138.93912,10.24563,7.558268,18.276371,1.496283,5.252059,1.328712,7.01095,7.849407,14973.54832,3.442536,79.727245,1389.97388,20.095238,4.534961,1.679425,57.374925,1.408981,36.970062,17.681736,1.004621,0.9954,142.53,1.9558,24.497,7.4366,0.874,403.98,4.7143,4.9238,10.7541,0.9579,138.3,10.1985,7.5235,18.1923,1.4894,5.2279,1.3226,6.9787,7.8133,14904.67,3.4267,79.3605,1383.58,20.0028,4.5141,1.6717,57.111,1.4025,36.8,17.6004
9/18/22,143.188668,1.964838,24.610207,7.470966,0.878039,405.846896,4.736086,4.946554,10.803797,0.962327,138.93912,10.24563,7.558268,18.276371,1.496283,5.252059,1.328712,7.01095,7.849407,14973.54832,3.442536,79.727245,1389.97388,20.095238,4.534961,1.679425,57.374925,1.408981,36.970062,17.681736,1.004621,0.9954,142.53,1.9558,24.497,7.4366,0.874,403.98,4.7143,4.9238,10.7541,0.9579,138.3,10.1985,7.5235,18.1923,1.4894,5.2279,1.3226,6.9787,7.8133,14904.67,3.4267,79.3605,1383.58,20.0028,4.5141,1.6717,57.111,1.4025,36.8,17.6004
9/19/22,143.563564,1.957758,24.518519,7.444745,0.878729,401.251251,4.710511,4.934935,10.81011,0.966767,140.04004,10.292893,7.529029,18.292092,1.496496,5.293894,1.330731,7.013614,7.849449,14990.42042,3.449449,79.732733,1393.213213,20.133133,4.55005,1.682382,57.404404,1.40961,37.02002,17.744444,1.001001,0.999,143.42,1.9558,24.494,7.4373,0.87785,400.85,4.7058,4.93,10.7993,0.9658,139.9,10.2826,7.5215,18.2738,1.495,5.2886,1.3294,7.0066,7.8416,14975.43,3.446,79.653,1391.82,20.113,4.5455,1.6807,57.347,1.4082,36.983,17.7267
9/20/22,143.540957,1.958542,24.590427,7.447226,0.875175,399.138794,4.727418,4.940917,10.848989,0.965752,141.097537,10.287402,7.530342,18.308933,1.491388,5.22121,1.32866,7.012818,7.849189,15018.84639,3.445424,79.72111,1392.659724,19.994693,4.557981,1.69317,57.577609,1.409373,37.019828,17.750951,1.001402,0.9986,143.34,1.9558,24.556,7.4368,0.87395,398.58,4.7208,4.934,10.8338,0.9644,140.9,10.273,7.5198,18.2833,1.4893,5.2139,1.3268,7.003,7.8382,14997.82,3.4406,79.6095,1390.71,19.9667,4.5516,1.6908,57.497,1.4074,36.968,17.7261
9/21/22,144.013729,1.974359,24.870785,7.506965,0.881637,408.944074,4.795578,4.991217,11.025035,0.963961,141.631335,10.383404,7.591864,18.321219,1.499192,5.140723,1.338785,7.048355,7.849889,15007.34908,3.462346,79.906622,1394.488189,19.972441,4.552493,1.700384,57.828589,1.413891,37.13507,17.653846,1.009489,0.9906,142.66,1.9558,24.637,7.4364,0.87335,405.1,4.7505,4.9443,10.9214,0.9549,140.3,10.2858,7.5205,18.149,1.4851,5.0924,1.3262,6.9821,7.7761,14866.28,3.4298,79.1555,1381.38,19.7847,4.5097,1.6844,57.285,1.4006,36.786,17.4879
9/22/22,140.813436,1.978754,24.946378,7.523776,0.8828,410.00607,4.815055,4.999089,11,0.979765,141.541886,10.355119,7.611797,18.36898,1.501416,5.127175,1.343383,7.062323,7.849352,14998.25981,3.461756,80.834682,1401.042088,19.84308,4.566977,1.702954,58.398422,1.416228,37.234925,17.555038,1.011736,0.9884,139.18,1.9558,24.657,7.4365,0.87256,405.25,4.7592,4.9411,10.8724,0.9684,139.9,10.235,7.5235,18.1559,1.484,5.0677,1.3278,6.9804,7.7583,14824.28,3.4216,79.897,1384.79,19.6129,4.514,1.6832,57.721,1.3998,36.803,17.3514
9/23/22,142.946483,2.005126,25.279885,7.624052,0.904255,416.547058,4.874205,5.067972,11.20853,0.980623,143.428337,10.491593,7.712528,18.404244,1.520197,5.172852,1.350933,7.119336,7.849805,15067.97211,3.501333,81.064691,1416.823867,20.064384,4.578532,1.727086,58.660037,1.424749,37.559975,17.823765,1.02522,0.9754,139.43,1.9558,24.658,7.4365,0.88201,406.3,4.7543,4.9433,10.9328,0.9565,139.9,10.2335,7.5228,17.9515,1.4828,5.0456,1.3177,6.9442,7.6567,14697.3,3.4152,79.0705,1381.97,19.5708,4.4659,1.6846,57.217,1.3897,36.636,17.3853
9/24/22,142.946483,2.005126,25.279885,7.624052,0.904255,416.547058,4.874205,5.067972,11.20853,0.980623,143.428337,10.491593,7.712528,18.404244,1.520197,5.172852,1.350933,7.119336,7.849805,15067.97211,3.501333,81.064691,1416.823867,20.064384,4.578532,1.727086,58.660037,1.424749,37.559975,17.823765,1.02522,0.9754,139.43,1.9558,24.658,7.4365,0.88201,406.3,4.7543,4.9433,10.9328,0.9565,139.9,10.2335,7.5228,17.9515,1.4828,5.0456,1.3177,6.9442,7.6567,14697.3,3.4152,79.0705,1381.97,19.5708,4.4659,1.6846,57.217,1.3897,36.636,17.3853
9/25/22,142.946483,2.005126,25.279885,7.624052,0.904255,416.547058,4.874205,5.067972,11.20853,0.980623,143.428337,10.491593,7.712528,18.404244,1.520197,5.172852,1.350933,7.119336,7.849805,15067.97211,3.501333,81.064691,1416.823867,20.064384,4.578532,1.727086,58.660037,1.424749,37.559975,17.823765,1.02522,0.9754,139.43,1.9558,24.658,7.4365,0.88201,406.3,4.7543,4.9433,10.9328,0.9565,139.9,10.2335,7.5228,17.9515,1.4828,5.0456,1.3177,6.9442,7.6567,14697.3,3.4152,79.0705,1381.97,19.5708,4.4659,1.6846,57.217,1.3897,36.636,17.3853
9/26/22,144.173751,2.027576,25.544267,7.709413,0.926851,423.833713,4.935517,5.12316,11.32853,0.990566,143.997512,10.738648,7.804064,18.453349,1.540328,5.339415,1.367925,7.160999,7.849886,15157.30873,3.53193,81.59237,1430.022807,20.326146,4.603048,1.75057,58.996475,1.434999,37.835372,18.064172,1.036699,0.9646,139.07,1.9558,24.64,7.4365,0.89404,408.83,4.7608,4.9418,10.9275,0.9555,138.9,10.3585,7.5278,17.8001,1.4858,5.1504,1.3195,6.9075,7.572,14620.74,3.4069,78.704,1379.4,19.6066,4.4401,1.6886,56.908,1.3842,36.496,17.4247
9/27/22,144.421402,2.027997,25.57134,7.711116,0.925705,421.661136,4.939859,5.126918,11.25394,0.98538,144.44214,10.729262,7.80589,18.481958,1.540751,5.31263,1.368312,7.170883,7.849855,15143.63335,3.495852,81.474492,1420.634591,20.306097,4.610742,1.754562,59.034633,1.434882,37.914766,17.872356,1.036914,0.9644,139.28,1.9558,24.661,7.4366,0.89275,406.65,4.764,4.9444,10.8533,0.9503,139.3,10.3473,7.528,17.824,1.4859,5.1235,1.3196,6.9156,7.5704,14604.52,3.3714,78.574,1370.06,19.5832,4.4466,1.6921,56.933,1.3838,36.565,17.2361
9/28/22,144.683743,2.044746,25.77104,7.775013,0.943732,430.444328,5.022791,5.173549,11.415996,0.986618,146.053319,10.933194,7.873811,18.53748,1.560272,5.40805,1.375536,7.234605,7.849869,15287.98745,3.547412,81.824882,1441.547308,20.417564,4.629482,1.777104,59.098798,1.447569,38.355463,18.077993,1.045478,0.9565,138.39,1.9558,24.65,7.4368,0.90268,411.72,4.8043,4.9485,10.9194,0.9437,139.7,10.4576,7.5313,17.7311,1.4924,5.1728,1.3157,6.9199,7.5084,14622.96,3.3931,78.2655,1378.84,19.5294,4.4281,1.6998,56.528,1.3846,36.687,17.2916
9/29/22,144.71461,2.015042,25.434783,7.661756,0.921955,434.710488,5.004121,5.097981,11.289924,0.982691,144.343705,10.768391,7.756027,18.54523,1.543581,5.411189,1.369668,7.13198,7.84999,15182.33052,3.546466,81.716464,1430.393571,20.170925,4.635483,1.755615,58.58232,1.438389,38.065114,17.975067,1.030291,0.9706,140.46,1.9558,24.687,7.4365,0.89485,421.93,4.857,4.9481,10.958,0.9538,140.1,10.4518,7.528,18,1.4982,5.2521,1.3294,6.9223,7.6192,14735.97,3.4422,79.314,1388.34,19.5779,4.4992,1.704,56.86,1.3961,36.946,17.4466
9/30/22,144.655314,2.00636,25.183627,7.628744,0.905827,433.093968,4.973636,5.076939,11.181063,0.980817,144.54247,10.857407,7.718506,18.5516,1.546574,5.394337,1.374744,7.116126,7.849918,15247.49692,3.565757,81.478252,1436.899877,20.147005,4.636951,1.762105,58.756668,1.436295,37.774928,17.988613,1.025851,0.9748,141.01,1.9558,24.549,7.4365,0.883,422.18,4.8483,4.949,10.8993,0.9561,140.9,10.5838,7.524,18.0841,1.5076,5.2584,1.3401,6.9368,7.6521,14863.26,3.4759,79.425,1400.69,19.6393,4.5201,1.7177,57.276,1.4001,36.823,17.5353
10/1/22,144.655314,2.00636,25.183627,7.628744,0.905827,433.093968,4.973636,5.076939,11.181063,0.980817,144.54247,10.857407,7.718506,18.5516,1.546574,5.394337,1.374744,7.116126,7.849918,15247.49692,3.565757,81.478252,1436.899877,20.147005,4.636951,1.762105,58.756668,1.436295,37.774928,17.988613,1.025851,0.9748,141.01,1.9558,24.549,7.4365,0.883,422.18,4.8483,4.949,10.8993,0.9561,140.9,10.5838,7.524,18.0841,1.5076,5.2584,1.3401,6.9368,7.6521,14863.26,3.4759,79.425,1400.69,19.6393,4.5201,1.7177,57.276,1.4001,36.823,17.5353
10/2/22,144.655314,2.00636,25.183627,7.628744,0.905827,433.093968,4.973636,5.076939,11.181063,0.980817,144.54247,10.857407,7.718506,18.5516,1.546574,5.394337,1.374744,7.116126,7.849918,15247.49692,3.565757,81.478252,1436.899877,20.147005,4.636951,1.762105,58.756668,1.436295,37.774928,17.988613,1.025851,0.9748,141.01,1.9558,24.549,7.4365,0.883,422.18,4.8483,4.949,10.8993,0.9561,140.9,10.5838,7.524,18.0841,1.5076,5.2584,1.3401,6.9368,7.6521,14863.26,3.4759,79.425,1400.69,19.6393,4.5201,1.7177,57.276,1.4001,36.823,17.5353
10/3/22,144.909873,2.003073,25.119828,7.616346,0.891745,435.129045,4.948791,5.067493,11.137136,0.989144,145.124949,10.820873,7.709443,18.562065,1.549365,5.303154,1.373617,7.116039,7.849959,15331.61614,3.582548,81.829168,1442.287997,20.077837,4.647993,1.768025,58.991192,1.435375,38.07968,18.012188,1.02417,0.9764,141.49,1.9558,24.527,7.4366,0.8707,424.86,4.832,4.9479,10.8743,0.9658,141.7,10.5655,7.5275,18.124,1.5128,5.178,1.3412,6.9481,7.6647,14969.79,3.498,79.898,1408.25,19.604,4.5383,1.7263,57.599,1.4015,37.181,17.5871
10/4/22,144.879183,1.977353,24.814478,7.519361,0.882348,422.282883,4.872409,4.996259,10.9358,0.987463,143.463755,10.607118,7.605904,18.53948,1.548681,5.11465,1.36518,7.115964,7.849965,15246.36538,3.526944,81.588818,1427.762612,19.994945,4.644525,1.75594,58.744313,1.430391,37.569508,17.737034,1.01102,0.9891,143.3,1.9558,24.544,7.4374,0.87273,417.68,4.8193,4.9418,10.8166,0.9767,141.9,10.4915,7.523,18.3374,1.5318,5.0589,1.3503,7.0384,7.7644,15080.18,3.4885,80.6995,1412.2,19.777,4.5939,1.7368,58.104,1.4148,37.16,17.5437
10/5/22,144.407463,1.972567,24.734241,7.502572,0.880888,427.231467,4.832073,4.980837,10.930509,0.983964,142.511346,10.575693,7.590015,18.578013,1.551185,5.201715,1.360867,7.115986,7.849823,15190.93293,3.533031,81.602622,1418.769541,20.032779,4.630459,1.756833,58.711044,1.424508,37.420071,17.773878,1.008573,0.9915,143.18,1.9558,24.524,7.4388,0.8734,423.6,4.791,4.9385,10.8376,0.9756,141.3,10.4858,7.5255,18.4201,1.538,5.1575,1.3493,7.0555,7.7831,15061.81,3.503,80.909,1406.71,19.8625,4.5911,1.7419,58.212,1.4124,37.102,17.6228
10/6/22,144.705882,1.98357,24.826572,7.544625,0.888266,428.590264,4.919371,5.006491,11.027181,0.984686,141.88641,10.575862,7.6357,18.579209,1.547972,5.191176,1.366633,7.116024,7.849899,15234.52333,3.534077,82.212475,1408.103448,20.098377,4.637525,1.752535,58.771805,1.425659,37.349899,17.826471,1.014199,0.986,142.68,1.9558,24.479,7.439,0.87583,422.59,4.8505,4.9364,10.8728,0.9709,139.9,10.4278,7.5288,18.3191,1.5263,5.1185,1.3475,7.0164,7.74,15021.24,3.4846,81.0615,1388.39,19.817,4.5726,1.728,57.949,1.4057,36.827,17.5769
10/7/22,144.860672,1.996325,25.025008,7.592222,0.891936,432.632439,4.960192,5.043891,11.080433,0.990099,143.615392,10.666326,7.682964,18.586302,1.558232,5.213331,1.371542,7.115954,7.849954,15242.56405,3.519139,82.214964,1410.043891,20.050015,4.649995,1.768705,58.943554,1.428601,37.360416,17.987343,1.020721,0.9797,141.92,1.9558,24.517,7.4381,0.87383,423.85,4.8595,4.9415,10.8555,0.97,140.7,10.4498,7.527,18.209,1.5266,5.1075,1.3437,6.9715,7.6906,14933.14,3.4477,80.546,1381.42,19.643,4.5556,1.7328,57.747,1.3996,36.602,17.6222
10/8/22,144.860672,1.996325,25.025008,7.592222,0.891936,432.632439,4.960192,5.043891,11.080433,0.990099,143.615392,10.666326,7.682964,18.586302,1.558232,5.213331,1.371542,7.115954,7.849954,15242.56405,3.519139,82.214964,1410.043891,20.050015,4.649995,1.768705,58.943554,1.428601,37.360416,17.987343,1.020721,0.9797,141.92,1.9558,24.517,7.4381,0.87383,423.85,4.8595,4.9415,10.8555,0.97,140.7,10.4498,7.527,18.209,1.5266,5.1075,1.3437,6.9715,7.6906,14933.14,3.4477,80.546,1381.42,19.643,4.5556,1.7328,57.747,1.3996,36.602,17.6222
10/9/22,144.860672,1.996325,25.025008,7.592222,0.891936,432.632439,4.960192,5.043891,11.080433,0.990099,143.615392,10.666326,7.682964,18.586302,1.558232,5.213331,1.371542,7.115954,7.849954,15242.56405,3.519139,82.214964,1410.043891,20.050015,4.649995,1.768705,58.943554,1.428601,37.360416,17.987343,1.020721,0.9797,141.92,1.9558,24.517,7.4381,0.87383,423.85,4.8595,4.9415,10.8555,0.97,140.7,10.4498,7.527,18.209,1.5266,5.1075,1.3437,6.9715,7.6906,14933.14,3.4477,80.546,1381.42,19.643,4.5556,1.7328,57.747,1.3996,36.602,17.6222
10/10/22,145.570795,2.016912,25.287202,7.670826,0.904713,441.57987,5.017531,5.094359,11.292358,0.998247,144.271424,10.660823,7.763226,18.575951,1.583995,5.190059,1.372796,7.151078,7.84985,15337.22801,3.553986,82.466536,1427.513664,19.9637,4.649995,1.791173,58.984222,1.437455,37.960194,18.136125,1.031247,0.9697,141.16,1.9558,24.521,7.4384,0.8773,428.2,4.8655,4.94,10.9502,0.968,139.9,10.3378,7.528,18.0131,1.536,5.0328,1.3312,6.9344,7.612,14872.51,3.4463,79.9678,1384.26,19.3588,4.5091,1.7369,57.197,1.3939,36.81,17.5866
10/11/22,145.572354,2.011519,25.233981,7.650931,0.902016,440.944153,5.007714,5.080119,11.314923,0.995063,144.708423,10.720457,7.743803,18.583359,1.589016,5.189345,1.378381,7.165381,7.849943,15356.19665,3.576674,82.233364,1432.520827,19.964517,4.673043,1.781652,58.873804,1.436491,38.084953,18.117145,1.028489,0.9723,141.54,1.9558,24.535,7.439,0.87703,428.73,4.869,4.9394,11.0015,0.9675,140.7,10.4235,7.5293,18.0686,1.545,5.0456,1.3402,6.9669,7.6325,14930.83,3.4776,79.9555,1392.84,19.4115,4.5436,1.7323,57.243,1.3967,37.03,17.6153
10/12/22,146.651556,2.015042,25.304966,7.665259,0.905007,442.664331,4.996394,5.089635,11.353802,0.995673,144.343705,10.729961,7.757057,18.589223,1.599526,5.293427,1.380074,7.171131,7.84999,15358.58232,3.567175,82.315578,1426.602102,20.041418,4.682464,1.789821,58.879044,1.436328,38.019782,18.223367,1.030291,0.9706,142.34,1.9558,24.561,7.4399,0.8784,429.65,4.8495,4.94,11.02,0.9664,140.1,10.4145,7.529,18.0427,1.5525,5.1378,1.3395,6.9603,7.6192,14907.04,3.4623,79.8955,1384.66,19.4522,4.5448,1.7372,57.148,1.3941,36.902,17.6876
